

18,982,750,749;683,447,147;0.393227;/A;
18,902,929,145;1,275,894,945;0.391418;0.393227;
19,625,091,702;1,302,678,376;0.405954;0.391418;
19,314,953,814;1,522,349,174;0.399344;0.405954;
20,519,703,901;1,735,357,530;0.424448;0.399344;
20,236,714,660;1,445,550,918;0.418705;0.424448;
18,842,893,629;947,644,980;0.389860;0.418705;
18,709,446,112;1,163,579,968;0.387014;0.389860;
18,480,769,645;2,324,419,768;0.382283;0.387014;
19,066,430,980;2,485,081,451;0.394398;0.382283;
19,651,540,840;2,015,843,764;0.406303;0.394398;
19,782,108,930;1,706,980,389;0.409202;0.406303;
19,603,175,617;1,813,039,685;0.405501;0.409202;
20,460,151,560;1,421,121,319;0.422861;0.405501;
20,075,698,416;1,374,886,936;0.415275;0.422861;
19,911,044,580;2,246,730,609;0.411493;0.415275;
20,386,508,124;2,149,785,235;0.421630;0.411493;
19,667,366,546;2,023,407,676;0.406476;0.421630;
21,206,918,515;2,261,832,658;0.439154;0.406476;
20,475,828,598;2,480,176,432;0.423552;0.439154;
21,676,314,970;2,107,871,027;0.448154;0.423552;
20,788,390,701;3,004,143,500;0.430018;0.448154;
20,468,064,488;20,446,959,910;0.422161;0.430018;
18,743,633,948;5,171,860,946;0.387721;0.422161;
20,236,495,510;5,654,427,177;0.416690;0.387721;
24,901,058,481;4,449,610,450;0.515090;0.416690;
23,917,472,370;3,820,425,217;0.494744;0.515090;
27,408,643,528;2,376,686,424;0.566961;0.494744;
28,191,797,296;2,102,170,369;0.583845;0.566961;
29,205,373,000;2,951,960,308;0.603524;0.583845;
29,028,787,892;3,128,274,793;0.600474;0.603524;
31,335,585,499;3,128,110,704;0.647959;0.600474;
29,175,409,588;2,607,753,844;0.605470;0.647959;
29,560,017,164;2,835,507,497;0.614486;0.605470;
29,306,510,543;2,519,502,424;0.609217;0.614486;
28,276,768,859;2,317,425,481;0.587811;0.609217;
29,487,384,902;2,822,183,432;0.612456;0.587811;
30,955,595,875;2,514,240,505;0.644127;0.612456;
31,365,628,078;2,764,376,400;0.652835;0.644127;
30,899,259,598;3,080,452,315;0.642326;0.652835;
33,457,536,155;3,506,826,552;0.695633;0.642326;
33,679,276,497;2,137,895,121;0.698798;0.695633;
34,027,662,046;2,370,632,001;0.707359;0.698798;
34,640,114,392;2,970,393,682;0.720240;0.707359;
35,216,094,190;3,087,161,598;0.733212;0.720240;
36,163,418,570;2,968,256,968;0.752176;0.733212;
37,281,016,472;2,955,754,187;0.775448;0.752176;
36,961,492,295;3,253,728,969;0.768978;0.775448;
36,281,404,230;2,325,391,323;0.753739;0.768978;
37,740,603,800;2,670,450,010;0.783000;0.753739;
37,917,721,714;4,005,911,939;0.787734;0.783000;
35,057,442,819;2,957,491,996;0.727567;0.787734;
34,923,339,192;2,962,354,971;0.725526;0.727567;
34,518,751,872;2,991,917,531;0.717121;0.725526;
33,601,430,163;3,463,223,950;0.695584;0.717121;
36,403,620,790;2,353,543,395;0.756278;0.695584;
36,744,121,559;2,248,538,562;0.763627;0.756278;
36,222,968,801;2,728,014,121;0.754960;0.763627;
37,944,994,434;2,580,151,283;0.788300;0.754960;
36,687,016,207;3,043,359,043;0.762166;0.788300;
